age,income,credit_score,loan_amount,active_loans,app_usage_frequency,engagement_score,migrated,loan_status_Ongoing,loan_status_Paid
35,40791,650,45735,3,5,51,0,False,True
52,83047,322,38777,2,20,22,0,False,False
40,125848,342,48080,3,9,16,0,True,False
28,128826,765,9924,2,3,83,0,True,False
25,92906,339,16921,2,3,75,0,False,False
64,44665,602,25260,1,10,62,0,False,False
54,95246,474,29380,4,7,53,0,False,False
58,90864,831,19811,2,2,75,0,False,False
41,71451,760,6721,0,25,14,0,True,False
60,128883,492,42191,4,8,59,0,False,False
24,111148,543,5930,1,12,26,0,False,False
61,70890,579,5353,4,22,44,0,True,False
42,31794,335,8832,4,29,20,0,False,True
36,57888,839,23951,2,9,84,0,True,False
31,31749,453,8770,0,11,5,0,False,True
42,71531,322,26525,2,19,65,0,False,False
35,140652,390,17556,0,20,11,0,True,False
22,45608,689,16094,0,23,47,0,False,False
49,105986,658,8935,3,17,10,0,True,False
41,94211,849,3675,2,13,61,0,False,True
28,145382,527,32280,1,1,92,0,True,False
48,108996,501,12240,4,1,45,0,False,False
56,81017,649,5005,3,28,47,0,True,False
42,128947,337,7544,1,8,34,0,False,False
32,82676,799,18332,2,13,13,0,True,False
51,36560,342,27836,0,6,89,0,False,True
42,79401,816,15388,2,3,23,0,True,False
64,75468,367,48727,2,16,36,0,True,False
36,140884,422,2694,3,10,63,0,True,False
59,57463,635,22141,1,7,76,0,True,False
40,56663,452,23666,3,22,47,0,False,True
21,138687,461,48521,1,21,66,0,False,False
56,93706,513,39769,3,3,84,0,True,False
25,83773,675,40420,4,14,80,0,True,False
63,58123,742,48753,0,16,14,0,True,False
37,119346,722,38349,0,4,53,0,False,True
49,34718,837,38855,0,29,66,0,False,False
41,87637,529,2460,4,13,49,0,False,False
52,25028,358,37655,4,27,16,0,True,False
49,87370,395,48646,0,27,68,0,True,False
36,72599,561,42252,0,1,43,0,False,False
62,42397,653,10835,1,25,77,0,True,False
51,134198,611,49411,1,5,65,0,True,False
61,132323,435,11910,2,18,9,0,True,False
33,70406,772,18221,3,12,21,0,False,True
29,72657,729,26613,1,11,82,0,False,True
55,92560,836,32353,1,9,96,0,False,False
53,148178,445,39614,1,28,98,0,False,True
28,129143,823,9463,1,7,84,0,False,True
61,149745,386,14336,4,14,43,0,False,False
47,38503,408,27534,2,24,66,0,False,True
30,79943,722,3369,1,29,4,0,False,False
33,100839,644,26381,3,3,7,0,True,False
58,107674,565,47760,1,16,86,0,False,False
38,50345,793,20558,4,7,84,0,False,False
34,143423,632,23369,0,27,58,0,False,False
47,75390,712,34650,0,1,99,0,True,False
43,120041,490,31954,2,6,4,0,True,False
27,84557,441,26407,0,26,20,0,True,False
62,90054,372,36939,1,6,35,0,False,False
28,26906,466,27767,4,27,97,0,False,False
52,65167,467,3040,2,10,59,0,False,False
52,32961,558,24116,1,12,85,0,False,False
38,51140,738,27170,0,22,45,0,False,False
22,149098,410,7372,3,19,14,0,False,False
29,144289,830,23369,1,6,95,0,False,False
59,83701,589,8562,3,14,22,0,False,True
61,102567,809,45544,3,3,48,0,True,False
20,105664,474,6900,2,10,30,0,False,True
48,106199,601,41733,4,9,29,0,True,False
53,124764,484,22700,0,23,36,0,False,False
32,106218,638,42233,0,29,42,0,False,True
20,147357,809,1589,1,20,29,0,False,False
53,105729,609,6063,0,19,7,0,False,True
48,53561,806,21017,2,22,32,0,False,True
32,75568,645,19374,0,15,13,0,False,False
48,134349,380,23899,1,9,13,0,False,True
58,98302,673,2258,0,19,54,0,False,True
43,120380,455,14598,4,8,14,0,True,False
45,119968,731,3866,3,22,6,0,False,False
36,54504,799,42504,3,4,16,0,False,False
26,141116,446,31132,3,5,41,0,False,True
32,62146,780,30404,4,19,52,0,False,False
24,65297,734,46472,2,14,85,0,True,False
45,111394,818,1637,1,18,16,0,True,False
22,93607,368,25616,4,25,5,0,False,False
26,41939,485,38650,1,29,24,0,False,False
58,115467,503,16828,2,19,43,0,True,False
20,75715,312,27196,4,6,65,0,False,False
36,69460,573,37440,0,5,10,0,False,True
62,91576,597,46097,2,26,59,0,False,False
44,93222,350,48735,3,11,35,0,False,True
22,37666,799,33022,4,24,31,0,True,False
34,87119,668,33202,2,5,79,0,False,False
48,60321,656,29704,2,27,11,0,True,False
62,26779,302,26875,4,8,9,0,False,False
51,38186,553,24641,3,27,66,0,False,True
45,41459,774,38479,3,5,44,0,False,False
35,111246,805,14235,2,11,94,0,True,False
44,112755,555,23027,1,26,16,0,False,True
47,30057,449,33927,2,13,48,0,False,False
28,85663,787,43912,4,6,53,0,True,False
20,43733,578,48561,4,5,65,0,True,False
48,44157,358,43691,4,18,48,0,False,False
41,60030,745,28022,3,26,70,0,True,False
35,44613,412,6938,0,10,46,0,False,True
60,133612,788,45122,4,16,75,0,False,False
63,140080,706,43692,4,22,33,1,False,True
60,108028,666,34348,1,14,52,0,True,False
26,111282,359,33209,1,23,81,0,True,False
33,30188,628,38242,2,15,55,0,True,False
48,132106,768,10941,2,3,51,0,False,True
38,54680,362,8073,2,3,98,0,True,False
38,128361,483,43430,4,12,40,1,False,False
21,85119,610,38827,1,23,25,0,False,False
60,127302,837,47225,2,15,63,0,True,False
64,99400,476,38096,1,11,22,0,False,False
34,80718,728,1921,4,10,90,0,False,True
22,61445,372,3773,4,20,91,0,False,True
30,30796,466,5462,2,15,38,0,True,False
49,72218,524,21960,4,18,9,0,False,False
59,64131,308,31268,4,25,37,0,False,False
37,33123,535,20818,1,14,5,1,True,False
21,33222,327,40501,0,29,82,0,False,True
51,49074,326,45542,3,25,22,0,True,False
27,136958,849,43078,2,6,12,0,False,False
41,141088,495,2865,0,14,60,0,False,False
25,54825,502,31706,2,16,44,0,True,False
31,61839,384,29887,0,2,22,0,False,True
59,132112,329,31511,4,19,6,0,False,True
55,93322,765,34479,2,5,27,0,True,False
34,81321,398,41478,0,11,55,0,False,False
47,124174,489,27401,3,11,15,0,False,True
64,127500,311,29502,4,21,64,0,True,False
37,135100,329,47214,2,29,17,0,False,False
21,50988,337,14394,2,25,3,0,False,True
32,60507,593,34158,0,26,10,0,False,True
64,124244,659,10262,2,19,63,0,True,False
34,123644,479,5487,4,18,63,0,False,False
39,120251,411,28341,1,26,89,0,False,True
48,48806,743,44388,0,8,62,0,True,False
61,61901,320,14570,3,23,85,0,False,True
48,42043,444,30605,2,12,9,0,False,False
22,100761,798,7066,4,9,24,0,False,True
38,34752,445,38262,2,3,32,0,False,False
22,93993,740,27723,3,6,3,0,False,True
33,67616,720,4572,4,21,33,0,False,True
59,77127,615,13670,3,21,43,0,True,False
23,99777,465,28839,4,26,12,0,False,True
30,25453,502,49707,1,24,93,0,False,False
50,100432,795,29401,4,1,85,0,True,False
62,147872,767,11249,3,17,98,0,False,False
51,112362,684,3311,0,3,97,0,False,False
46,35976,613,33011,1,27,32,0,True,False
49,139176,554,44839,2,18,20,0,False,False
62,124122,322,40541,1,18,67,0,False,True
21,95404,638,40673,1,2,68,0,True,False
28,106932,792,4642,2,4,17,0,False,True
47,122170,810,7338,4,1,81,0,False,True
50,102707,665,10622,1,10,19,0,False,False
53,114647,671,49423,1,25,4,0,False,False
34,58688,518,43873,0,5,93,0,False,True
44,111840,774,40008,0,5,17,0,True,False
55,142106,722,48565,3,9,64,0,False,True
27,132810,655,8806,2,14,22,0,False,True
28,129779,759,1757,4,21,66,0,False,False
56,118789,802,27710,4,13,42,0,False,False
64,121516,326,22470,3,13,76,0,False,True
58,27017,522,7220,4,27,45,1,False,True
51,32957,447,43872,4,24,11,0,False,False
36,139534,723,27315,0,27,53,0,False,True
54,132724,650,28793,4,1,60,0,False,False
56,29792,485,15316,4,17,29,0,False,True
38,80982,714,43094,3,20,20,0,True,False
63,38237,728,23505,3,8,5,0,True,False
48,76586,340,29288,1,3,25,0,False,True
26,106787,692,9956,4,17,34,0,False,False
47,44252,378,20109,4,27,12,0,False,True
28,35707,843,4497,4,12,28,0,False,True
47,59206,749,10864,0,25,98,0,False,False
25,119276,773,32510,4,25,6,0,False,True
48,28543,441,28981,0,25,19,0,False,False
36,69135,550,23026,1,25,12,0,False,True
35,141469,593,9774,2,18,25,0,False,False
42,138824,435,47807,4,14,13,0,False,True
50,129647,783,22017,3,11,81,0,True,False
22,60031,611,2821,3,27,76,0,False,False
40,67929,345,46485,4,16,3,0,True,False
45,90747,535,19021,0,27,24,0,False,False
55,82851,347,11372,3,4,8,0,False,False
61,80311,497,42148,3,18,90,0,False,False
56,137113,383,35514,1,7,45,0,False,False
41,130331,842,29402,1,11,72,0,False,True
61,90867,460,6797,1,16,96,0,False,True
31,113780,727,17283,3,16,96,0,False,False
61,82196,370,41857,3,3,1,0,False,True
32,98705,819,45905,4,25,3,0,False,False
30,82894,351,8597,4,23,65,0,False,False
35,112640,344,31320,0,24,15,0,True,False
27,132437,592,32261,3,9,50,0,False,False
59,39591,764,7107,4,8,20,0,False,False
59,122247,849,26760,4,7,3,0,False,True
64,73893,679,36561,1,25,61,0,False,False
21,25727,777,12138,1,27,15,0,False,False
49,46359,561,36268,1,17,59,0,True,False
49,68822,478,32608,2,11,54,0,False,True
31,126547,656,14138,4,4,60,0,False,True
29,140336,718,42129,1,4,37,0,True,False
63,128399,500,38693,1,5,21,0,False,False
30,137113,312,18464,3,8,23,0,True,False
34,113534,742,22248,1,10,99,0,False,True
35,35929,585,38221,3,17,18,0,True,False
36,85091,557,19632,0,6,17,0,False,True
45,105378,847,48547,1,9,31,0,True,False
21,48519,789,13100,3,10,64,0,False,False
31,42393,797,48930,1,8,48,0,False,False
45,59318,632,2325,0,15,26,0,False,True
42,99531,331,12369,1,18,22,0,True,False
37,119192,342,11340,3,23,45,0,False,True
51,72934,650,14408,0,5,36,0,False,False
57,130796,633,20369,0,18,64,0,False,True
22,135805,569,19460,0,27,35,0,False,False
57,106103,712,27105,2,1,75,0,False,True
22,53840,318,32384,3,2,91,0,True,False
49,143089,646,2461,2,27,98,0,False,False
20,114367,336,43362,0,10,82,0,False,True
49,38265,391,33840,2,6,27,0,False,False
64,30424,484,29610,1,27,68,0,True,False
51,45625,327,39798,2,28,17,0,False,False
47,104622,847,21995,4,24,70,0,True,False
40,54187,671,20180,0,19,11,0,False,False
32,60929,829,8717,0,21,5,0,True,False
46,86892,644,14331,3,11,58,0,False,False
55,45539,718,14936,1,18,82,0,True,False
26,81630,495,30550,3,28,57,0,False,True
41,115639,377,21615,2,16,89,0,False,True
29,118410,466,4576,4,8,74,0,False,False
58,34215,389,41868,4,4,80,0,True,False
34,64385,563,33503,4,11,74,0,False,True
34,112580,771,47380,4,10,74,0,False,False
23,102462,507,6728,1,16,85,0,False,True
51,138396,570,33800,2,12,14,0,True,False
42,122037,562,11886,4,22,72,0,False,False
25,120310,805,15078,0,3,1,0,True,False
43,50008,811,5373,2,11,16,0,True,False
39,73928,823,48236,1,24,26,0,True,False
56,108096,611,46805,4,16,49,0,False,True
39,114876,473,33532,1,24,42,0,False,False
31,49976,730,48229,4,3,70,0,True,False
52,138942,762,36160,0,28,66,0,False,True
47,149984,400,29688,2,25,53,0,True,False
27,52626,315,12063,0,10,9,0,False,True
20,123256,557,24089,4,29,69,0,False,False
56,125537,543,34585,3,21,40,0,False,False
41,84789,647,7203,2,16,56,0,False,False
25,29700,548,3438,1,26,5,0,False,False
40,134331,404,28559,4,25,56,0,True,False
51,88645,586,24212,0,7,72,0,False,True
54,145594,468,7641,3,15,5,0,False,False
34,98396,719,17983,4,15,69,0,True,False
24,32526,346,15026,1,10,52,0,False,False
25,128863,342,20636,0,3,81,0,False,False
44,64500,620,35603,2,6,73,0,False,False
59,93049,520,13222,3,26,98,0,False,True
48,98366,812,3177,4,18,33,0,False,True
26,105317,740,41910,4,22,22,0,False,True
59,84117,443,33916,4,28,85,0,False,False
32,81096,327,14105,4,5,15,0,True,False
57,32910,466,35512,0,16,65,0,True,False
37,106383,548,2646,2,13,71,0,True,False
21,96185,656,10864,1,3,23,0,False,False
27,75248,410,47434,3,15,6,0,False,True
30,99656,533,27515,4,23,84,0,True,False
52,26951,323,24762,4,27,58,0,False,False
57,90212,325,37435,2,20,26,0,False,False
46,100701,680,17960,2,27,12,1,True,False
39,104888,645,45055,0,6,77,0,True,False
31,100282,677,28607,0,25,77,0,False,False
62,134274,821,17302,0,28,2,0,True,False
50,119533,316,46778,3,22,32,0,False,False
46,66954,544,31941,0,4,50,0,True,False
51,114719,838,32321,4,15,95,0,False,True
29,33804,501,31313,0,26,61,0,False,False
22,117705,547,38547,3,18,11,0,False,True
64,25595,417,41955,0,9,68,0,True,False
46,54592,308,14029,0,20,34,0,False,False
54,65643,322,36740,4,4,80,0,True,False
50,148721,539,19429,4,16,95,0,False,False
34,87665,326,29512,4,18,89,0,True,False
35,45823,380,12140,0,5,8,0,False,True
32,30972,498,15847,4,13,8,0,False,True
54,40882,391,48191,2,6,98,0,True,False
30,91394,383,35256,1,26,15,0,False,True
40,96055,599,29774,1,22,5,0,False,True
30,48769,595,10127,4,19,19,0,True,False
49,50020,753,29205,3,12,74,0,False,False
54,67748,580,43674,4,15,9,0,True,False
41,127621,358,35570,4,9,57,0,False,False
57,110374,641,16627,0,7,54,0,False,True
50,69912,764,37288,3,29,29,0,False,True
33,37879,641,39664,4,14,19,0,False,True
43,58798,361,33333,2,19,77,0,False,True
51,132791,728,49012,1,20,46,0,False,True
55,114826,555,37079,2,16,80,0,False,False
51,71073,646,19689,2,23,62,0,False,False
34,100791,825,25259,2,27,94,0,False,False
62,91983,603,27571,3,24,60,0,True,False
54,68005,544,9009,3,22,5,0,False,True
22,119731,711,45674,3,4,33,0,False,True
35,27850,516,45995,1,12,83,0,False,True
24,53400,815,39230,0,18,55,0,True,False
40,149948,773,46828,4,26,19,0,True,False
29,36953,335,37226,4,8,17,0,True,False
38,131410,477,37498,0,17,88,0,False,True
44,48535,686,29820,4,25,92,0,False,False
23,100536,316,41315,2,24,42,0,True,False
48,100039,347,30482,1,3,22,0,True,False
38,146640,361,33795,4,26,39,0,False,False
62,106029,368,49276,1,4,80,0,True,False
21,29055,665,20875,0,10,99,0,False,False
29,63170,461,40191,4,16,27,0,False,True
62,122944,787,13453,1,20,76,0,False,False
44,132585,730,10260,2,2,46,0,False,False
39,124976,788,49629,2,12,28,0,False,True
38,53251,529,46244,0,16,52,0,True,False
42,29532,669,46706,3,27,65,0,False,True
43,29924,477,43817,4,10,39,0,True,False
30,73037,709,26898,2,5,18,0,True,False
53,103082,569,6614,2,29,87,0,False,False
47,117115,505,32843,0,12,22,0,False,True
24,96621,381,45451,2,3,68,0,False,False
24,102926,492,12687,4,12,11,0,False,True
40,103816,488,4801,0,27,82,0,False,True
31,114654,575,42048,1,1,64,0,False,False
23,95400,373,41144,0,2,71,0,True,False
61,132620,309,29942,4,11,85,0,True,False
39,124525,515,11148,4,12,57,0,False,True
57,126164,589,47828,1,7,35,0,True,False
44,117385,744,18283,0,1,37,0,False,False
33,118102,492,20861,4,28,50,0,False,False
30,35702,588,35512,4,13,30,0,False,False
51,131732,443,23480,1,13,17,0,False,True
30,40385,688,19637,3,2,33,0,False,True
37,34336,706,45621,0,10,16,0,True,False
46,90421,669,48431,4,23,15,0,False,False
37,56225,740,35401,2,1,13,0,False,False
42,61021,828,24385,1,7,3,0,False,True
30,28782,312,26437,3,13,24,0,False,True
40,113877,639,9149,3,24,23,0,False,True
63,140454,611,15671,1,27,59,0,False,False
24,142369,403,38469,3,29,55,0,False,False
42,114630,638,24119,4,2,65,0,True,False
60,74111,497,47117,3,20,32,0,False,False
44,114402,599,34781,0,7,97,0,True,False
60,144774,743,17279,2,17,60,0,True,False
29,147652,658,4299,4,22,30,0,False,False
41,109585,667,35274,1,5,66,0,True,False
38,67719,468,5803,2,11,18,0,True,False
20,121528,448,18361,4,22,59,0,False,True
26,74037,341,19201,2,24,53,0,False,False
23,105103,501,29634,3,11,64,0,True,False
20,134987,543,15760,1,11,30,0,True,False
34,28513,763,11826,1,17,18,0,True,False
59,140183,748,22285,0,19,5,1,False,False
31,38335,736,47589,3,27,69,0,False,True
41,69140,830,46775,0,29,8,0,False,True
41,129126,572,49554,0,25,9,0,False,False
36,105373,729,10140,3,28,32,0,False,False
48,102658,512,7798,4,8,14,0,False,False
33,59840,403,1567,0,20,13,0,False,False
39,56007,491,12624,2,27,18,0,False,True
52,81947,679,13215,4,14,68,0,True,False
62,131833,380,8966,3,10,22,0,True,False
34,143637,848,41888,1,25,20,0,False,False
31,145721,676,30753,4,7,15,0,False,False
59,118220,453,45104,0,2,7,0,True,False
39,51393,539,38078,2,17,77,0,False,True
49,82480,673,46955,3,1,98,0,False,False
57,142243,503,47857,1,13,30,0,False,False
22,113290,649,2982,2,19,5,0,False,True
47,111335,442,34864,1,29,1,0,False,True
45,129263,488,14582,3,14,60,0,False,True
49,34107,571,20954,4,26,31,0,False,False
32,30993,831,40265,0,18,20,0,False,True
32,121341,599,47313,3,20,83,0,False,False
21,118650,725,45350,2,14,64,0,False,False
56,128325,345,16378,4,15,64,0,False,True
57,149980,394,44632,1,14,29,0,True,False
21,142595,363,5279,4,24,10,0,False,True
55,77066,712,28924,4,5,29,0,True,False
45,136850,308,18057,2,16,31,0,False,True
30,67942,758,8312,0,5,75,0,False,True
27,41138,708,31353,4,22,87,0,False,False
63,143558,769,49208,4,13,30,0,False,False
59,69527,805,36137,0,28,25,0,False,False
62,34190,372,21914,0,16,80,0,False,False
41,117259,383,17192,1,15,58,0,False,False
39,144773,358,18450,1,5,57,0,False,False
27,103422,320,6432,0,21,87,0,False,False
48,80698,757,32012,3,23,63,0,True,False
59,107315,456,34455,0,6,97,0,True,False
45,118710,628,14175,1,29,37,0,False,False
49,54086,502,1068,2,13,58,0,True,False
36,42322,405,11295,2,16,28,0,False,True
39,133132,421,7774,4,10,27,0,True,False
35,125814,617,13190,2,27,70,0,False,False
62,144324,481,32286,1,2,37,0,True,False
26,108569,615,11789,2,13,6,0,False,True
35,110610,705,29914,3,17,89,0,True,False
64,28435,369,32944,0,1,77,0,False,False
46,126505,459,7891,0,4,62,0,False,True
42,78331,539,22977,1,18,97,0,False,True
43,53942,822,31351,4,6,33,0,True,False
28,84635,437,11316,0,28,89,0,False,True
54,54059,794,34207,2,12,78,0,False,True
39,82557,546,26654,3,25,40,0,False,True
56,138457,842,8466,4,26,41,0,False,False
61,77389,823,18637,4,27,42,0,False,True
36,78014,542,4209,4,26,9,0,True,False
50,57826,635,37317,0,24,18,0,True,False
27,55297,721,4078,4,20,15,0,False,True
34,68890,493,28299,1,13,4,0,True,False
50,46322,607,37258,2,28,34,0,False,True
49,60739,805,4543,3,2,62,0,True,False
39,34719,580,30091,2,17,38,0,False,True
58,104553,738,29947,1,23,81,0,False,True
31,33314,782,23064,1,10,71,0,False,True
36,118831,522,7751,2,19,96,0,False,False
61,100164,416,15906,0,22,23,0,True,False
49,132658,491,19096,1,5,20,0,False,True
48,102028,815,15425,4,21,56,0,False,False
38,61113,829,12811,3,12,53,0,False,False
30,142174,606,18578,3,18,2,0,False,True
53,40357,831,7781,1,9,21,0,False,True
26,123865,421,22290,4,11,76,0,False,True
63,45365,453,16563,2,4,42,0,False,True
53,64029,836,26888,3,10,57,0,False,True
39,26737,751,28491,4,1,49,0,True,False
57,99632,468,48565,4,2,91,0,False,True
43,110474,358,33352,0,9,10,0,False,True
29,103218,600,22676,1,23,72,0,True,False
51,149606,849,1300,4,26,61,0,False,False
34,52499,416,38463,2,18,21,0,True,False
56,135027,426,45942,3,16,60,0,False,False
39,135402,704,49990,0,23,86,0,False,False
22,132430,698,22008,2,14,13,0,True,False
56,71157,814,21221,3,4,48,0,False,True
59,81247,797,30334,1,26,40,0,False,False
27,66034,827,44518,2,2,63,0,False,True
59,25294,697,21301,3,12,76,0,True,False
63,123072,564,8307,0,20,81,0,False,False
42,49596,562,30251,3,5,9,0,False,True
59,123185,697,47586,4,29,57,0,False,False
30,36434,826,35157,0,4,51,0,False,False
27,83382,735,9882,2,15,40,0,True,False
48,63098,659,11040,1,3,76,0,False,True
49,29655,428,7141,0,22,73,0,False,True
29,108029,540,46878,0,17,64,0,False,False
58,71228,521,6969,0,8,94,0,False,True
47,28771,513,14162,3,12,70,0,False,False
55,99099,434,10131,4,21,64,0,True,False
